@node: #id_pdg,%+voisins,cause,motclef,type,content,label
a2971,"a4620,a4720,a4731",administration,"['administration', 'diminution', 'commune']",1,"diminution du nombre de niveaux administratifs (commune, communauté de communes,...) et du nombre d'agents administratifs",administration
a2972,"a4776,a4876",impôt sur le revenu,"['revenu', 'taxe']",1,retirer de la base imposable les taxes telles que la csg déductible etc...,impôt sur le revenu
a2973,"a4558,a4804,a4865,a5049",transition écologique,"['transports en commun', 'transport', 'transition', 'transition écologique']",1,développer les transports en commun en ruralité,transition écologique
a2974,"a4692,a4708,a4767,a4975,a5060",retraite,"['60 ans', 'place', 'retraite', 'laisser la place', 'jeune']",1,percevoir la retraite à taux plein et sans malus à 60 ans.laisser la place aux jeunes.,retraite
a2975,"a4889,a4980",santé,"['santé', 'pesticide']",1,arrêt total du gliphosate et autres pesticides,santé
a2976,"a4939,a4980",santé,"['monde', 'santé']",1,le bio accessible à tout le monde,santé
a2977,"a4555,a4595,a4720,a4766,a4776,a4869,a4876,a4918,a4939",taxe habitation,"['taxe', '', ""taxe d' habitation"", 'service', 'entreprise', 'revenu', 'commune', 'monde', ""d' habitation""]",1,"la taxe d’habitation est une taxe juste  car elle correspond à des services délivrés par la commune 
je remettrais donc cette taxe pour tout le monde sans exception  et l’étendrais même  aux entreprises 
la taxe d’habitation doit tenir compte (en autres) des revenus",taxe habitation
a2978,"a4719,a4762,a4801,a4876,a4984,a5049",transition ecologique,"['logement', 'transition', 'isolation', 'subvention', 'revenu', 'transition ecologique']",1,subventions pour l'isolation des logements passoires thermiques pouvant aller jusqu'à 100 % des coûts pour les revenus les plus faibles.,transition ecologique
a2979,"a4687,a4700,a4844,a4876,a5038,a5046",handicap,"['allocation', 'handicap', 'ressource', 'revenu', 'handicapé', 'personne']",1,"de calculer l aah (allocation adultes handicapés )non pas sur les revenus de la famille, mais sur les ressources de la personne en handicap.  je suis en handicap et je n aurais pas cette allocation du fait que mon ami perçoit un revenu.",handicap
a2980,"a4876,a4939,a5010,a5031",salaire pension retraite,"['revenu', 'monde', 'pension', 'indexation']",1,indexation des revenus par rapport au smic comme ca si augmentation il y a tout le monde sera touche,salaire pension retraite
a2981,"a4760,a4862,a4912,a5023",retraite dorée des élus,"['avantage', 'riche', 'pauvre', 'élu']",1,"de les supprimer, ainsu que leurs avantages.
ils ponctionnenent les pauvres et engraissent les riches.",retraite dorée des élus
a2982,"a4687,a4692,a4742,a4960,a4992",la csg,"['csg', 'retraite', 'suppression', 'personne', 'suppression de la csg']",1,la suppression de la csg sur toutes les retraites inférieures 2500€ pour une personne seule (4000 € revenu de référence pour un couple),la csg
a2983,"a4564,a4818",union europeenne,"['société', 'statut']",1,modifier le statut des sociétés et les transformer en scop ou scic,union europeenne
a2984,a4713,dette publique,['dette'],1,établissement d'un audit de la dette,dette publique
a2985,a4748,euro,['référendum'],1,référendum sur la sortie de l'euro,euro
a2986,"a4587,a4615,a4692,a4742,a4876,a4954,a4960,a4976,a4992,a5010",les inégalités fiscales et sociales,"['retraite', 'suppression', 'actionnaire', 'suppression de la csg', 'csg', 'revenu', 'isf', 'euro', 'indexation des retraites', 'indexation']",1,"taxer les capitaux financiers (actionnaires)
rétablir l'indexation des retraites
rétablir l'isf
élargir l'assiette fiscale (14 tranches) et sans plafond
suppression de la csg pour tous les revenus individuels et mensuels de moins de 2500 euros",les inégalités fiscales et sociales
a2987,"a4593,a4602,a4645,a4756,a4831,a4855,a4967",fiscalité,"['citoyen', 'fiscalité', 'territoire', 'impôts en france', 'impôt', 'pays', 'france']",1,que les citoyens demeurant à l’étranger payent des impôts en france. bien sur que s’il paye déjà des impôts dans ces pays ils payent la différence  à la france par rapport à ce qu’il aurait du payer en étant résident sur notre territoire.,fiscalité
a2988,"a4674,a4776,a5035",tva sur l'alimentation,"['alimentation', 'taxe', 'tva']",1,"il convient de supprimer toutes les taxes (tva) sur l’alimentation, premier besoin de l’être humain.",tva sur l'alimentation
a2989,"a4723,a4901,a4926",taxes sur les carburants,"['carburant', 'véhicule', 'travail']",1,"les carburants sont détaxés, dès que les véhicules sont utilisés pour se rende au travail.",taxes sur les carburants
a2990,"a4691,a4709,a4967",souffrance animale,"['souffrance', 'rituel', 'territoire']",1,il convient d'interdire sur l'ensemble du territoire français l’abatage rituel halal ou autres.,souffrance animale
a2991,"a4645,a4713,a4744,a4843",la dette de la france,"['dépense', 'etat', 'dette', 'france']",1,"diminuer de façon drastique les dépenses de l'etat, et le gérer en ""bon père de famille"".",la dette de la france
a2992,,géothermie,[],1,"développer la géothermie 
idéale en auvergne mais possible.aussi ailleurs pour les particuliers  en enterrant des tuyaux....",géothermie
a2993,a4635,écologie,['écologie'],1,les éoliennes sont abandonnées.,écologie
a2994,"a4792,a4857,a4930",80 km,"['90 km', 'km', 'vitesse']",1,rétablir la vitesse à 90 km heure.,80 km
a2995,"a4671,a4805",subvention allègement de charges,"['charge', 'loi']",1,toute subvention ou allégement de charge ayant une finalité prévue devrait se voir associée des pénalités suffisamment dissuasives en cas d'affectation à des utilisations différentes de celles prévues par la loi et plafonner les dotations en fonction du chiffre d'affaires pour favoriser les pme-pmi,subvention allègement de charges
a2996,"a4673,a4712,a4750,a4954,a5051",pouvoir d'achat,"['euro', 'enfant', 'réduction', 'frais', 'salaire']",1,"augmentation de 150€ par mois pour les salaires inférieurs à 1800 euros net pour relancer la consomation (exhoneration des charges patronales de 20%)
- réduction des frais de transport urbain pour les -25 ans, les célibataires, femme ou homme seul avec enfants",pouvoir d'achat
a2997,"a4599,a4647,a4739,a4747,a4809,a4862,a4960,a5043",le système politique,"['maire', 'suppression', 'président', 'avantage', 'politique', 'ministre', 'personnel', 'système']",1,"- création d'une 6ème république
- moins de technocrates au pouvoir
- mandat limité à 2 pour tout personnel politique député, maires...)
-que la politique ne soit plus un métier
-suppression des avantages à vie pour les ministres et présidents",le système politique
a2998,a4671,parjure et mensonge,['loi'],1,"criminaliser parjure et mensonge politique .comme aux usa
sévèrement punis par une loi :
destitution 
forte amende
inéligibilité  à vie",parjure et mensonge
a2999,"a4599,a4621,a4697,a4837,a4899,a5007,a5051","le train de vie des sénateurs, députés et ministres","['indemnité', 'salaire', 'train de vie', 'train', 'ministre', 'député', 'sénateur']",1,diminuer leurs salaires et indemnités,"le train de vie des sénateurs, députés et ministres"
a3000,"a4809,a4837,a4862,a4912",les avantages à vie des élus,"['avantage', 'député', 'élu', 'président']",1,"de supprimer tous les avantages des ex élus , présidents ministres, députés ....",les avantages à vie des élus
a3001,,49/3,[],1,supprimer la possibilité d'utiliser le 49/3,49/3
a3002,"a4647,a4747",la politique,"['maire', 'politique']",1,pouvoir aux maires,la politique
a3003,"a4674,a4743",tva,"['produit', 'tva']",1,baisse tva sur produits première nécessité,tva
a3004,"a4612,a4645,a4675,a4824,a4939,a4957,a4975,a5021",droit d 'asile,"['droit', 'place', 'asile', 'pouvoir', ""droit d' asile"", 'liberté', 'monde', 'france']",1,"le droit d’asile doit être limité aux personnes qui sont persécutées par un pouvoir en place et seulement si leur liberté est menacée
il ne doit pas être appliqué aux déserteurs d’un pouvoir en place ni pour des motifs économiques
il doit être limité au minimun la france n’ayant plus les moyens et ne pouvant pas accueillir toute la misère du monde",droit d 'asile
a3005,"a4577,a4636,a4692,a4743,a4776,a4807,a4835,a4847,a4864,a4927,a4935,a4960",pouvoir d'achat,"['taxe', 'augmentation', 'retraite', 'suppression', 'produit', 'habitation', 'baisse', 'prix', 'produits de première nécessité', 'loyer', 'gaz', 'aide']",1,"augmentation des salaires
baisse des taxes sur les produits frais
plafonner le prix des loyers
redistribuer correctement les aides sociales au plus démunis
baisse des taxes essence diesel gaz electricité.
suppression des taxes sur les produits de première nécessité.
augmentation des retraites.",pouvoir d'achat
a3006,"a4713,a4728,a4766,a4887,a4937",dette,"['remboursement', 'action', 'entreprise', 'vente', 'dette']",1,"cession de toutes les participations publiques dans les entreprises non stratégiques
affecter l’intégralité des sommes récupérées par la vente de ces actions au remboursement de la dette",dette
a3007,"a4615,a4622,a4692,a4800,a4992",csg,"['emploi', 'csg', 'isf', 'retraite', 'économie']",1,"récupérer l'isf environ 4 milliards, csg environ 4 milliards . abroger csg. les retraités font l'économie, créés de l'emploi. auxiliaires de vie. assistance médicalisé ect.......",csg
a3008,"a4599,a4692,a4747,a4760,a4764,a4809,a4831,a4862,a4960,a4961,a5054",fiscalité,"['retraite', 'riche', 'suppression', 'niches fiscales', 'président', 'fiscalité', 'niche', 'avantage', 'politique', 'ministre', 'activité']",1,"supprimer les avantages fiscaux et retraites des politiques, des ministres et des présidents  en activité ou pas , 
 suppression des niches fiscales  pour les riches",fiscalité
a3009,"a4734,a4756,a4997",immigration,"['immigration', 'pays', 'affaire']",1,"eviter de se mêler des affaires intérieurs des autres pays et les déstabiliser comme l’irak,la syrie ,la libye",immigration
a3010,"a4879,a4974,a5025",politique macron,"['politique macron', 'macron', 'français']",1,"les français d'abord, nos sdf en priorité",politique macron
a3011,"a4879,a5025",politique macron,"['macron', 'politique macron']",1,"degel du point petit fonctionnaire,",politique macron
a3012,a4653,proportionnelle,['proportionnelle'],1,une dose de proportionnelle de 30%,proportionnelle
a3013,"a4766,a4858",entreprise,"['regroupement', 'entreprise']",1,donner la priorité aux entreprises locale pour les marchés public et cesser le regroupement de celle-ci en marché national qui exclue les plus petites entreprises,entreprise
a3014,"a4565,a4692,a4776,a4887",douleurs chroniques,"['taxe', 'retraite', 'contrôle', 'vente']",1,autoriser la vente sous contrôle de cannabis ce qui soulagerait et ferais rentrer des taxes pour les retraités,douleurs chroniques
a3015,"a4593,a4610,a4634,a4973",les élections,"['citoyen', 'élection', 'vote', 'vote obligatoire']",1,rendre le vote obligatoire si les citoyens peuvent voter soit en mairie soit sur une plate-forme internet .,les élections
a3016,"a4716,a4879,a5025",politique macron,"['macron', 'justice', 'politique macron']",1,"vrai justice et non a 2 vitesses, aider le milieu medical, fin des lobbyistes.",politique macron
a3017,"a4672,a4766,a5051",citoyenneté,"['citoyenneté', 'entreprise', 'salaire']",1,interdire les trop grands salaires. un rapport maximum de 1 à 40 dans l'entreprise est un maximum.,citoyenneté
a3018,"a4658,a4847,a4879,a5025",politique macron,"['politique macron', 'parlementaire', 'macron', 'baisse']",1,fin des privileges des anciens president et baisse du nombre des parlementaires.,politique macron
a3019,"a4809,a4843,a4862,a4929",etat,"['avantage', 'etat', 'président', 'départ']",1,fin des avantages pour les anciens président après leur départ plus rien,etat
a3020,"a4794,a4831,a4855",fiscalité,"['fiscalité', 'impôt', 'gafa']",1,assujettir les gafa à l'impôt,fiscalité
a3021,"a4591,a4843,a4960",etat,"['suppression', 'etat', 'sénat']",1,suppression du sénat,etat
a3022,"a4582,a4815,a4925",certains medias qui invitent des gilets jaunes pour je croit decribiliser le mouvement,"['gilets jaunes', 'majorité', 'media']",1,"lorsque on nous invite sur des plateaux télés ,je propose d y aller uniquement a deux minimum ,cela nous permettrai de pouvoir se relayé dans les conversations avec des interlocuteurs qui sont pour la grande majorité anti gj",certains medias qui invitent des gilets jaunes pour je croit decribiliser le mouvement
a3023,"a4670,a4672,a4707,a4792,a4831,a4833,a4855,a4894,a4901,a4930,a5059,a5061",citoyenneté,"['80 km', 'impôt', 'carburant', 'fiscalité', 'zone', 'vitesse', 'km/h', 'citoyenneté', 'radar', '80 km/h', 'km', 'peuple']",1,"le peuple de la périphérie doit pouvoir bouger, manger, vivre. 
 baisser les impôts.
 diminuer la fiscalité sur les carburants. 
 supprimer la limite de vitesse à 80 km/h pour les zones rurales. 
 supprimer les radars « financiers » au profit de radars pédagogiques.",citoyenneté
a3024,"a4732,a4912",debat national,"['site', 'élu']",1,"qu'il ne soit pas un monologue ou un dialogue avec des élus choisie.
qu'il soit simple comme noos-citoyens.
les administrateurs du site faites de la pub par les réseaux sociaux et que vos propositions sérieuses soient plus denses que celles du débat national.",debat national
a3025,"a4590,a4645,a4792,a4883,a5005,a5057",la gestion des autoroutes,"['gestion', 'km', 'tarif', 'péage', 'autoroute', 'france']",1,"arrêter de faire des péages sur de petites portions, mettre plutôt en place des forfaits égaux sur toutes la france en fixant un tarif national au km",la gestion des autoroutes
a3026,"a4612,a4664,a4675,a4734,a4957",immigration,"['droit', ""droit d' asile"", 'asile', 'immigration', 'immigré']",1,ordonner et exécuter le retour systématique des immigrés clandestins déboutés du droit d'asile,immigration
a3027,"a4570,a4677,a4775,a4871,a5049",injustice fiscale,"['transition', 'injustice fiscale', 'transparence', 'injustice', 'financement']",1,d'exiger la transparence du financement de la transition écologique,injustice fiscale
a3028,"a4766,a4813",la pollution,"['pollution', 'entreprise']",1,demander aux entreprises de réduire de façon systématique leurs emballages,la pollution
a3029,,democratie,[],1,"mettre en place d'un
ric  carl avec seuil a 500 000 signatures",democratie
a3030,a4813,réduire la pollution,['pollution'],1,transport en commun gratuit,réduire la pollution
a3031,"a4564,a4565,a4593,a4627,a4675,a4731,a4735,a4890,a4934",non application art 15 ddhc 1789,"['droit', 'compte', 'mise en place', 'application', 'citoyen', 'administration', 'art', 'société', 'contrôle']",1,"application stricte art 15 :""la société a le droit de demander compte à tout agent public de son administration""
mettre en place aai des citoyens pour mise en place effective  du contrôle par les citoyens de tout agent public",non application art 15 ddhc 1789
a3032,"a4558,a4657,a4838,a4894,a4967,a5000",la répartition des services publics,"['transport', 'territoire', 'zone', 'ville', 'grandes villes', 'répartition']",1,"il faut une meilleure répartition des services publics en fonction des moyens de transport des territoires, en supprimer dans les grandes villes et en mettre plus dans les zones rurales",la répartition des services publics
a3033,"a4577,a4593,a4807,a4986",l lourdeur administraive,"['habitation', 'aide', 'citoyen', 'accès']",1,"mettre en place un guichet unique ou le citoyen peut se rendre pour avoir accès à l'ensemble des aides sociales, économiques, financières etc....",l lourdeur administraive
a3034,"a4715,a4720,a4841",le mille feuille territorial,"['département', 'commune', 'région']",1,"il existe trop d""échelon territorial, entre la commune, les intercommunalités, les départements et les régions, il faut au moins en supprimer deux",le mille feuille territorial
a3035,"a4800,a4875",pole emploi,"['emploi', 'chômeur']",1,supprimer pole emploi qui ne répond pas aux attentes des chômeurs et confier à des cabinets privés le placement des chômeurs,pole emploi
a3036,a5051,salaire des deputés,['salaire'],1,"que le quart de leur salaire  soit reverser  aux assos  ,exp les restaus du coeur",salaire des deputés
a3037,"a4639,a4692",ephad,"['retraite', 'dignité']",1,les retraités isolés les plus démunis pris en charge totale pour une fin de vie dans la dignité,ephad
a3038,"a4560,a4980",santé,"['santé', 'fonctionnaire']",1,embaucher des fonctionnaires de la santé en quantité suffisante en rapport des besoins,santé
a3039,"a4692,a5031,a5039",pouvoir d'chat,"['pension', 'retraite', 'invalidité']",1,augmenté les retraites et pension invalidité,pouvoir d'chat
a3040,"a4644,a4661,a4805,a5032",l'hôpital publique qui manque de moyens,"['charge', 'prise en charge', 'acte', 'manque']",1,"une tarification à l'acte, comme dans les structures privées (tarifier chacun des actes effectués dans la prise en charge d'une maladie, et non une tarification globale transversale de l'ensemble des actes potentiellement réalisés pour cette prise en charge, comme c'est le cas actuellement)",l'hôpital publique qui manque de moyens
a3041,"a4586,a4593,a4647,a4720,a4733",transmission de la parole des citoyens,"['communauté', 'maire', 'commune', 'citoyen', 'communautés de communes']",1,élection de maires  de petite commune qui automatiquement peuvent se représenter en tant que député et être élue pour représenter les communautés de communes,transmission de la parole des citoyens
a3042,"a4593,a4649,a4664,a4696,a4734,a4762,a4807,a5051",immigration,"['citoyen', 'logement', 'pacte', 'salaire', 'immigré', 'pacte de marrakech', 'immigration', 'aide']",1,"annuler le pacte de marrakech / stopper l'immigration car nos citoyens français perçoivent moins d'aides que les immigrés qui ont gratuitement un logement, des soins et même un salaire ... il faut donner en priorité aux citoyens français",immigration
a3043,"a4692,a4718,a4890,a4946",retraite,"['gouvernement', 'compte', 'retraite', 'poste']",1,40 ans de versement je suis ouvrier agricole 57ans 37ans de travaux penible au froid a la chaleur produit phyto poste tracteur poussiere il faudrait que le gouvernement en tienne compte,retraite
a3044,"a4723,a4975",les accidents dela route,"['véhicule', 'place']",1,mettre ne place l'automatisation du démarrage des véhicules par ethylotest  pour éviter aux personnes de conduire un véhicule sous l'emprise de l'alcool,les accidents dela route
a3045,"a4619,a4748,a4973",les privatisations,"['référendum', 'vote', 'privatisation']",1,toutes ventes d'actif de l'état doit d'abord faire l'objet d'un débat en présentant les tenants et les aboutissants et d'un vote par référendum,les privatisations
a3046,"a4671,a4805,a4826,a4912,a5051",les salaires des élus,"['charge', 'fonction', 'loi', 'élu', 'salaire']",1,fixer les salaires des élus locaux selon une grille déterrminée par la loi et fonction du nombre d'habitants dont on a la charge,les salaires des élus
a3047,a5038,pillage des ressources de l'afrique,['ressource'],1,arrêter de piller les ressources de l’afrique,pillage des ressources de l'afrique
a3048,"a4560,a4692,a4960,a5044",retraite,"['fonctionnaire', 'retraite', 'suppression', 'privé']",1,suppression différences calcul retraite entre privé et fonctionnaires,retraite
a3049,"a4595,a4716,a4766,a4791,a4855,a4933,a4986",la fin programmée des services publics,"['service', 'justice', 'entreprise', 'accès', 'modèle', 'impôt', 'carte']",1,"d utiliser les impôts toujours plus lourds pour réinvestir dans les services publics, la fierté du modèle français... 
stop à toutes ces entreprises privées que nous payons pour avoir accès aux services régaliens de l'état !!!!
carte grise,  impôts... et bientôt justice",la fin programmée des services publics
a3050,"a4559,a4651,a4693,a4756,a4786,a4804,a4901,a4948,a4954,a5049",exonération fiscale du kérosène,"['carburant', 'kérosène', 'route', 'avion', 'transition', 'euros par an', 'euro', 'transition écologique', 'pays', ""millions d' euros""]",1,instaurer la ticpe sur le carburant des avions pour les vols domestiques (20% du traffic aérien du pays) repsenterait 310 millions d'euros par an; a flécher transition écologique ou rénovation des routes secondaires.,exonération fiscale du kérosène
a3051,"a4562,a4836,a4915",mille feuille administratif,"['privilège', 'doublon', 'organisation']",1,"1) supprimer tous les doublons entre organisation administrative
2) définir 1 seul centre de décision pour une action administrative
3) supprimer les privilèges des resp.administratifs (logement fonction, facilités et primes diverses ...",mille feuille administratif
a3052,"a4743,a4889,a4939,a4941,a4980",pesticides,"['monde', 'santé', 'pesticide', 'agriculture', 'produit']",1,"passer à une agriculture entièrement biologique, sachant que partout dans le monde les consommateurs veulent des produits bon pour la santé,que ce soit en amérique en chine en russie cela ne doit plus être une simple petite filière mais une norme nationale française",pesticides
a3053,"a4722,a4856,a4870,a4958",ministère de l'education nationale : pour me faire plaisir,"['education nationale', 'education', 'enseignement', 'parent']",1,"comme il n'éduque en rien celà relève des parents, le renommer ministere de l'enseignement (et encore !).",ministère de l'education nationale : pour me faire plaisir
a3054,"a4569,a4618,a4740,a4806,a4887",la maltraitance animale,"['animal', 'animaux', 'maltraitance', 'vente', 'maltraitance animale']",1,pucer un animal avant sa vente ou son adoption. déclaration obligatoire de la possession de chiens et chats à la mairie. imposer les personnes possédant ces animaux.,la maltraitance animale
a3055,a5022,representation nationale,['assemblée nationale'],1,re élection de l’assemblée nationale à mi- mandat au scrutin proportionnel,representation nationale
a3056,"a4603,a4729,a4766,a4769,a5017",les pollueurs,"['énergie', 'pollueur', 'entreprise', 'banque', 'finance']",1,les entreprises qui utilisent les énergies fossiles doivent payer et les banques qui les finance aussi,les pollueurs
a3057,a4692,csg,['retraite'],1,la supprimer pour les personnes à la retraite,csg
a3058,"a4560,a4591,a4621,a4837,a4913,a5058",nombre députés et sénateurs,"['sénateur', 'nombre de députés', 'fonctionnaire', 'députés et sénateurs', 'député', 'sénat']",1,"577 députés et 348 sénateurs, plus tout l'aéropage de fonctionnaires gravitant autour de ces nantis.
quelle gabegie. réduire de moitié le nombre de députés. supprimer le sénat",nombre députés et sénateurs
a3059,"a4578,a4594,a4635,a4657,a4974,a4976",ruissellement,"['actionnaire', 'intérêt', 'dividende', 'écologie', 'répartition', 'français']",1,bloqué par bercy 20% des recettes des grands groupes d'intérêts et le redistribuer sur le salaire net des français. smic à 1800 net. répartition de 3 % à l'écologie. les actionnaires et dividendes inclus,ruissellement
a3060,"a4578,a4603,a4855",évasion fiscale,"['intérêt', 'banque', 'impôt']",1,"imposer les groupes d'intérêts impliqué, dirigeant et autres de se soumettre a l'impôt.  par tiers  public directement retirer de la banque comme un redressement. c'est possible",évasion fiscale
a3061,"a4655,a4693,a4743,a4776,a4898,a4927,a4935,a4960,a4970",pouvoir d'achat,"['taxe', 'augmentation', 'suppression', 'kérosène', 'produit', 'produits de première nécessité', 'produits de luxe', 'nécessite', 'luxe']",1,suppression des taxes sur les produits de première nécessite compensé par une augmentation sur les produits de luxe et produits pétrolier sous taxé comme le fioul lourd et kérosène.,pouvoir d'achat
a3062,"a4676,a4678,a4692,a4952,a4955,a4985",chomage,"['patron', 'retraite', 'heure', 'age', 'heures supplémentaires', 'chomage']",1,"interdire les heures supplémentaires et obliger les patrons à embaucher
maintenir l'age de la retraite et obliger les patrons à remplacer les départs",chomage
a3063,"a4634,a4771,a4912",corruption des élus,"['élection', 'élu', 'corruption']",1,exiger le casier vierge pour les personnes se présentant aux élections.,corruption des élus
a3064,a4691,la souffrance en fin de vie,['souffrance'],1,le suicide assiste,la souffrance en fin de vie
a3065,a4980,santé,['santé'],1,régime unique caisse maladie comme en alsace lorraine,santé
a3066,a5040,consommation,['consommation'],1,moins de publicités,consommation
a3067,"a4739,a4750,a4774,a4791,a4824",le système scolaire français,"['enfant', 'modèle', 'école', 'liberté', 'système']",1,"une vraie catastrophe, stress compétition....il est grand temps de transformer tout ça avec les pédagogies alternatives...voir le modèle finlandais par exemple.
liberté pour l'instruction en famille (l'école n'est pas obligatoire ) d'ailleurs mes enfants sont en i.e.f",le système scolaire français
a3068,"a4627,a5000",les stationnement payant dans les centre villes,"['mise en place', 'ville']",1,"1-pour les résidents mettre en place des cartes résidentiel (gratuité)
2- pour ceux qui travail et pour l'attractivité du centre ville mise en place de parking gratuit sur les périphéries des centres villes",les stationnement payant dans les centre villes
a3069,"a4856,a5032",autisme (tsa),"['prise en charge', 'parent']",1,"ouvrir des sessad, ime, ulis  liées à l'autisme. formées et pérenniser les postes d'avs. simplifications administratives auprès de la mdph. prise en charge des frais thérapeutiques en libéral. ouverture de centres d'écoute et entre-aide pour les parents aidants.",autisme (tsa)
a3070,"a4692,a4701,a4808,a4839,a4929,a4935,a4955",l'age tardif du départ à la retraite,"['augmentation', 'retraite', 'age', 'égalité', 'départ', 'cotisation', 'femme']",1,imposer l'égalité salariale entre les hommes et les femmes pour financer - par l'augmentation des cotisations que cela engendrerait pour l'état - un départ à la retraite plus précoce.,l'age tardif du départ à la retraite
a3071,"a4687,a4721,a4747,a4825,a4826,a4912,a4965",le casier judiciaire des politiques,"['casier judiciaire', 'fonction', 'condamnation', 'politique', 'élu', 'mandat', 'personne']",1,"ne pas autoriser qu'une personne avec un casier judiciaire puisse être élu
qu'un élu en mandat avec une condamnation quitte ses fonctions et soit inéligible à vie",le casier judiciaire des politiques
a3072,,absence de démocratie,[],1,mettre en place le ric carl avec seuil de 500000 signatures,absence de démocratie
a3073,"a4820,a4855,a4886,a5051",impots,"['impot', 'principe', 'impôt', 'salaire']",1,"peut être faire un impôt de principe  d'un euro pour les petits salaires
loi contre l'évasion fiscale",impots
a3074,"a4594,a4671",prime dividende,"['dividende', 'loi']",1,rétablir la loi dites sarkozy sur la prime des dividendes actionnaire,prime dividende
a3075,"a4759,a4843,a5044",mutuelle,"['mutuelle', 'etat', 'privé']",1,que l'etat contribue comme dans le privé au montant de la mutuelle,mutuelle
a3076,"a4592,a4766,a4900",obsolescence programmée,"['obsolescence', 'obsolescence programmée', 'entreprise']",1,encourager par exonération les entreprises qui fabriquent des appareilles qui ont pour vocation de durée dans le temps. avec garanti de fournir les pièces détachés pendant 20 ans.,obsolescence programmée
a3077,"a4570,a4637,a4718,a4745,a4764,a4805,a4855,a4871,a4926,a4960,a5056",injustice fiscale,"['suppression', 'limitation', 'niche', 'poste', 'travail', 'tranche', 'charge', 'source', 'injustice', 'injustice fiscale', 'impôt']",1,"ajouter des tranches d'impôts
élargir l'assiette de son calcul

limitation des niches fiscale
suppression de poste dans l'administration fiscale(impôt à la source= charge de travail moins importante.)",injustice fiscale
a3078,"a4945,a5029",commission d' état,"['commission', 'coût']",1,"de réduire ceci ,d ' avoir le listing  , leurs coût et leurs résultats  de chaque commissions afin d ' évaluer leurs raisons d 'exister .",commission d' état
a3079,"a4692,a4708,a4808,a4975,a4985",retraite,"['60 ans', 'place', 'retraite', 'cotisation', 'chomage']",1,de remettre la retraite a 60 ans a taux plein ; cela baisserait le chomage et celui qui prendrait la place paierait par ses cotisations la retraite du sortant ;,retraite
a3080,"a4564,a4592,a4613,a4900",obsolescence programmée,"['obsolescence programmée', 'obsolescence', 'société', 'amende']",1,condamner fermement a de lourdes amendes les sociétés qui pratiquent l obsolescence programmée.,obsolescence programmée
a3081,"a4943,a4953",port du voile islamique,"['voile', 'port']",1,interdire cette coutume dans les espacespublics,port du voile islamique
a3082,"a4563,a4943",port de la burqua,"['port', 'interdiction']",1,faire respecter effecivement cette interdiction,port de la burqua
a3083,"a4916,a4960",11 vaccins obligatoires,"['suppression', 'vaccin']",1,suppression de cette mesure,11 vaccins obligatoires
a3084,a4615,abrogation de l'isf,['isf'],1,rétablir l'isf,abrogation de l'isf
a3085,"a4645,a4692,a5038",les mal ou pas logés,"['retraite', 'ressource', 'france']",1,prendre les ressources allouées aux personnes étrangères recevant une retraite alors qu'elles n'ont jamais travaillé en france et verser ces sommes aux sans abris ou aux mal-logés,les mal ou pas logés
a3086,"a4561,a4641,a4815",apolitique,"['liste gilets', 'gilets jaunes', 'liste']",1,2- contre une liste gilets jaunes aux européenne. rappel mouvement apolitique. pas de récupération personnelle de ce fait je ne voterai pas liste jaune et cela entraîne l'appropriation de certain pour leur gamelle !,apolitique
a3087,"a4591,a4599,a4744,a4776,a4809,a4837,a4855,a4862,a4917",les taxes et impôts,"['taxe', 'assemblée', 'président', 'dépense', 'avantage', 'ministre', 'député', 'impôt', 'sénat']",1,"réduire les dépenses de l'état ( avantages des ex présidents, ministres, députés, fonctionnement du sénat et de l'assemblée.",les taxes et impôts
a3088,"a4661,a4912",le manque d'intégrité des élus,"['élu', 'manque']",1,mettre en place le ric toutes matières,le manque d'intégrité des élus
a3089,"a4615,a4855,a4960",1-suppression de l'isf,"['isf', 'suppression', 'impôt']",1,"remise immédiat de cet impôt de l'isf, supprimé arbitrairement.",1-suppression de l'isf
a3090,"a4661,a5043",ame,"['personnel', 'manque']",1,verser ces sommes énormes aux hopitaux en manque de personnel ou de fournitures,ame
a3091,"a4692,a4741,a4945",retraites,"['coût de la vie', 'retraite', 'coût']",1,réindexer les retraites  sur le coût de la vie.,retraites
a3092,a4980,santé,['santé'],1,"autoriser l'euthanasie,sous contrôle médical",santé
a3093,a4653,,['proportionnelle'],1,dissocier l'election présidentielle des législatives en instituant une durée différente et en instituant la proportionnelle,
a3094,"a4645,a4867,a5008","les projets destructeurs de la planète lancés par la france (ex: mine d'or en guyane, enfouissement des déchets nucléaires à bure, europacity, center parcs de roybon, ...)","['planète', 'projet', 'france']",1,stopper immédiatement ces projets et tâcher de remettre les terrains en état.,"les projets destructeurs de la planète lancés par la france (ex: mine d'or en guyane, enfouissement des déchets nucléaires à bure, europacity, center parcs de roybon, ...)"
a3095,"a4562,a4748,a4981",démocratie directe,"['démocratie', 'référendum', 'organisation']",1,"2) le référendum local décisionnel est obligatoireen cas de modification de l’organisation d’une collectivité territoriale (fusion...), changement de régime juridique de tout ou partie de la collectivité, de la mise en œuvre de grands travaux, de l'orientation budgétaire",démocratie directe
