@node: #id_pdg,%+voisins,cause,motclef,type,content,label
a2010,"a284,a284,a369,a369,a426,a426,a451,a451,a481,a481,a547,a547,a592,a592,a673,a673,a1380,a1380,a1483,a1483,a1680,a1680,a1896,a1896,a1923,a1923,a2008,a2008,a2010,a2010,a2301,a2301,a2337,a2337,a2353,a2353,a2424,a2424,a2459,a2459,a2522,a2522,a2703,a2703,a2712,a2712,a2911,a2911,a2912,a2912,a3272,a3272,a3433,a3433,a3662,a3662,a3701,a3701,a3800,a3800,a3806,a3806,a3944,a3944,a3955,a3955,a3963,a3963,a4102,a4102,a4276,a4276,a4348,a4348,a4367,a4367",représentativité,"['représentativité', 'ric']",1,"je pense qu'il faudrait limiter à 2 ric par an (juin et novembre) et regrouper les ric (national, régional, et communal) pour voter sur une même date une seule fois,",représentativité
a2011,"a224,a224,a1150,a1150,a1504,a1504,a2011,a2011,a2012,a2012",ecologie,"['taxe', '', 'création', 'europe', 'entreprise', 'obligation', ""d' habitation""]",1,"création d’une taxe carbone pour toute importation venant hors d’europe.
lancer un plan énergétique sur la rénovation d'habitation avec obligation d'utilisation d'entreprise locale",ecologie
a2012,"a155,a155,a224,a224,a225,a225,a1150,a1150,a1281,a1281,a1404,a1404,a1504,a1504,a1801,a1801,a2011,a2011,a2012,a2012,a2287,a2287,a2713,a2713,a2977,a2977,a3118,a3118,a3251,a3251,a4269,a4269,a4318,a4318,a4523,a4523",taxes d habitation,"['taxe', '', ""taxe d' habitation"", ""d' habitation""]",1,supprimer la taxe d'habitation pour tous même les 20% restants pour une équité.,taxes d habitation
a2013,"a849,a849,a1213,a1213,a2013,a2013,a4357,a4357",petits salaires,"['cice', 'salaire']",1,minimum acceptable 2000 euros argent à prendre sur le cice,petits salaires
a2014,"a184,a184,a277,a277,a696,a696,a1188,a1188,a1325,a1325,a1769,a1769,a2014,a2014,a2141,a2141,a2157,a2157,a2630,a2630,a3217,a3217,a3404,a3404,a3694,a3694,a4121,a4121",les gouvernants ne proposent aucun référendum,"[""référendum d' initiative citoyenne"", 'sujet', 'citoyen', 'r.i.c.', 'initiative', 'initiative citoyenne', 'référendum']",1,le référendum d'initiative citoyenne permettrait  de donner la parole aux citoyens et les citoyens pourraient proposer des sujets pour le r.i.c.,les gouvernants ne proposent aucun référendum
a2015,,politique,"['suppression', 'domaine', 'hauts fonctionnaires', 'obligation', 'mandat', 'nombre de députés', 'diminution', 'député', 'sénat']",1,"suppression du sénat (sans intérêt) diminution du nombre de députés avec un mandat unique .diminution de leur indemnité ,obligation de s'immerger dans le domaine qu'ils souhaitent réformer .concernant les hauts fonctionnaires contrôle de leurs travaux.",politique
a2016,"a31,a31,a130,a130,a164,a164,a241,a241,a395,a395,a420,a420,a430,a430,a607,a607,a679,a679,a782,a782,a949,a949,a1154,a1154,a1161,a1161,a1259,a1259,a1392,a1392,a1398,a1398,a1538,a1538,a1726,a1726,a1783,a1783,a1963,a1963,a1968,a1968,a1970,a1970,a2016,a2016,a2071,a2071,a2463,a2463,a2488,a2488,a2534,a2534,a2723,a2723,a2725,a2725,a2807,a2807,a2943,a2943,a2947,a2947,a3105,a3105,a3139,a3139,a3215,a3215,a3292,a3292,a3371,a3371,a3528,a3528,a3663,a3663,a4092,a4092,a4103,a4103,a4110,a4110,a4198,a4198,a4308,a4308,a4421,a4421,a4531,a4531",lea fermeture des gares en zone rurale,"['zone', 'développement']",1,miser dans le développement des petites lignes ferroviaires pour développer l'offre de mobilité dans les zones rurales,lea fermeture des gares en zone rurale
a2017,"a54,a54,a146,a146,a158,a158,a182,a182,a521,a521,a658,a658,a981,a981,a1000,a1000,a1216,a1216,a1398,a1398,a1551,a1551,a1836,a1836,a1963,a1963,a1988,a1988,a1995,a1995,a2017,a2017,a2020,a2020,a2045,a2045,a2443,a2443,a2446,a2446,a2489,a2489,a2967,a2967,a2973,a2973,a3244,a3244,a3833,a3833,a4206,a4206,a4272,a4272,a4275,a4275,a4298,a4298",transition écologique,"['transition', 'aide', 'transition écologique']",1,étendre plus largement les aides et dispositifs  de l état même aux classes moyennes.car aujourd'hui peu en profitent au final.,transition écologique
a2018,"a3628,a3628",suppression de isf,"['augmentation', 'retraite', 'suppression', 'mise en place', 'suppression de la csg', 'csg', 'isf', 'euro', 'smic', 'augmentation de le smic', 'ric']",1,"l augmentation du smic 
suppression de la csg  pour les retraites même supérieur à 2000 euros.
mise en place du ric",suppression de isf
a2019,,taxes diverses,[],1,arrêter de faire payer la classe moyenne qui supporte tout.payer pour les moins favorisés et les plus riches.,taxes diverses
a2020,"a158,a158,a521,a521,a658,a658,a1000,a1000,a1100,a1100,a1216,a1216,a1312,a1312,a1355,a1355,a1551,a1551,a1988,a1988,a1995,a1995,a2017,a2017,a2020,a2020,a2045,a2045,a2446,a2446,a2455,a2455,a3056,a3056,a3131,a3131,a3244,a3244,a3833,a3833,a4057,a4057,a4206,a4206,a4272,a4272,a4275,a4275,a4298,a4298,a4386,a4386",transition écologique,"['gros pollueurs', 'transition', 'pollueur', 'transition écologique']",1,"pollueurs payeurs.faire payer les plus gros pollueurs. aviation,maritime .",transition écologique
a2021,"a72,a72,a196,a196,a372,a372,a450,a450,a569,a569,a840,a840,a881,a881,a1190,a1190,a1696,a1696,a1719,a1719,a1929,a1929,a2002,a2002,a2021,a2021,a2856,a2856,a2925,a2925,a2951,a2951,a3079,a3079,a3280,a3280,a3412,a3412,a3541,a3541,a3700,a3700,a3795,a3795,a3935,a3935,a4165,a4165,a4247,a4247,a4273,a4273,a4537,a4537",,"['chômage', 'cotisation']",1,pour réduire le déficit de l’assurance chômage ne peut -on pas soumettre aux cotisations chômage les robots et aussi par exemple les scanners qui remplacent les caissières dans les supermarchés,
a2022,"a16,a16,a343,a343,a352,a352,a378,a378,a640,a640,a848,a848,a976,a976,a997,a997,a1060,a1060,a1068,a1068,a1203,a1203,a1275,a1275,a1305,a1305,a1316,a1316,a1373,a1373,a1402,a1402,a1422,a1422,a1487,a1487,a1577,a1577,a1821,a1821,a1895,a1895,a2022,a2022,a2175,a2175,a2377,a2377,a2430,a2430,a2432,a2432,a2847,a2847,a3084,a3084,a3089,a3089,a3116,a3116,a3192,a3192,a3247,a3247,a3333,a3333,a3428,a3428,a3455,a3455,a3529,a3529,a3530,a3530,a3790,a3790,a3887,a3887,a4060,a4060,a4135,a4135,a4140,a4140,a4312,a4312,a4391,a4391",les inégalités,['isf'],1,remettre l'isf,les inégalités
a2023,"a126,a126,a211,a211,a316,a316,a900,a900,a915,a915,a936,a936,a1110,a1110,a1238,a1238,a1268,a1268,a1559,a1559,a1585,a1585,a1716,a1716,a1867,a1867,a2023,a2023,a2072,a2072,a2467,a2467,a2478,a2478,a2490,a2490,a3090,a3090,a3106,a3106,a3128,a3128,a3188,a3188,a3344,a3344,a3474,a3474,a3594,a3594,a3864,a3864,a3967,a3967",le peu de moyens humains et financier des centre de planification,"['personnel', 'territoire']",1,"mettre plus de moyens pour les centres de planification  en terme de temps d'ouverture, de personnel qualifié et de lieu d'accessibilité pour les les garçons et les filles à partir de 14 ans notamment sur les territoires",le peu de moyens humains et financier des centre de planification
a2024,,pouvoir d'achat,"['', ""retraites sur l' inflation"", ""taxe d' habitation"", 'suppression', 'inflation', 'retraite', 'taxe', ""d' habitation"", 'csg', 'revenu', 'indexer les retraites', 'impôt', 'création']",1,"indexer les retraites sur l'inflation et supprimer la csg pour tous les retraités sans considération des revenus du couple
suppression de la taxe d'habitation pour tous - création tranches supplémentaires pour le calcul des impôts -",pouvoir d'achat
a2025,"a114,a114,a169,a169,a182,a182,a225,a225,a236,a236,a253,a253,a267,a267,a301,a301,a424,a424,a586,a586,a640,a640,a896,a896,a1008,a1008,a1018,a1018,a1038,a1038,a1050,a1050,a1155,a1155,a1265,a1265,a1300,a1300,a1399,a1399,a1458,a1458,a1510,a1510,a1647,a1647,a2025,a2025,a2106,a2106,a2167,a2167,a2402,a2402,a2499,a2499,a2589,a2589,a2668,a2668,a2679,a2679,a2698,a2698,a2728,a2728,a2881,a2881,a2926,a2926,a2976,a2976,a2980,a2980,a3052,a3052,a3151,a3151,a3588,a3588,a4011,a4011,a4135,a4135,a4260,a4260,a4369,a4369,a4379,a4379,a4444,a4444,a4461,a4461,a4509,a4509,a4513,a4513,a4527,a4527",inégalités riches pauvres,['monde'],1,arrêter de consommer ce qui enrichit les plus grandes fortunes du monde. bref arrêter d'acheter sur les sites en ligne ou dans les grandes surfaces qui sont les générateurs des plus grandes inégalités.,inégalités riches pauvres
a2026,"a710,a710,a1268,a1268,a1755,a1755,a2026,a2026,a2307,a2307,a2382,a2382,a2598,a2598,a2696,a2696,a2736,a2736,a3032,a3032,a3068,a3068,a3246,a3246,a3460,a3460,a3590,a3590,a3896,a3896,a4443,a4443",le prix des transports,"['transport', 'prix', 'grandes villes', 'ville']",1,"- rendre gratuit les transports en communs dans les grandes villes (pour tous, au pire pour les personnes âgées et handicapées)",le prix des transports
a2027,"a611,a611,a655,a655,a846,a846,a1005,a1005,a1139,a1139,a1544,a1544,a1717,a1717,a2027,a2027,a2565,a2565,a2637,a2637,a2806,a2806,a3183,a3183",dépenses publiques,"['député', 'frais', 'remboursement', 'salaire']",1,fixer un salaire de base pour les députés et remboursement des frais annexes sur présentation de justificatifs uniquement,dépenses publiques
a2028,"a198,a198,a433,a433,a2028,a2028,a2593,a2593,a2742,a2742,a3024,a3024,a3766,a3766,a3920,a3920,a4216,a4216,a4493,a4493",revendications,['site'],1,"arrêter de ""revendiquer"" et passer à ""proposer"", ""agir"", dommage que ce site qui propose de proposer ait gardé ce terme de renvendications",revendications
a2029,"a173,a173,a235,a235,a874,a874,a1057,a1057,a1200,a1200,a1435,a1435,a1507,a1507,a2029,a2029,a2428,a2428,a3051,a3051,a3095,a3095,a3326,a3326,a3327,a3327,a3424,a3424,a3508,a3508,a4203,a4203,a4286,a4286,a4300,a4300,a4301,a4301",organisation,"['pouvoir', 'organisation']",1,"l'organisation de la structure est elle démocratique???
est ce une structure pyramidale= anti démocratique si pas de contre pouvoirs",organisation
a2030,"a209,a209,a268,a268,a796,a796,a812,a812,a830,a830,a880,a880,a1184,a1184,a1197,a1197,a1528,a1528,a1737,a1737,a1757,a1757,a1891,a1891,a1956,a1956,a2030,a2030,a2264,a2264,a2710,a2710,a3038,a3038,a3254,a3254,a3367,a3367,a3423,a3423,a3549,a3549,a3839,a3839,a3883,a3883,a4095,a4095,a4180,a4180,a4238,a4238,a4283,a4283,a4351,a4351,a4427,a4427",inégalités des traitements,"['écart', 'fonctionnaire']",1,revoir les écarts de traitements des fonctionnaires.,inégalités des traitements
a2031,"a105,a105,a605,a605,a1029,a1029,a1069,a1069,a1117,a1117,a1392,a1392,a1686,a1686,a1800,a1800,a2031,a2031,a2865,a2865,a3448,a3448,a4007,a4007,a4484,a4484",livret a,"['livret', 'inflation']",1,indexer sur l'inflation,livret a
a2032,"a1244,a1244,a1704,a1704,a3993,a3993",injustice social : aspa pour les étrangers,"['retraite', 'injustice', 'étranger', 'euro']",1,comment peut-on être aussi généreux ? pourquoi un étranger devrait recevoir le minimum vieillesse sans avoir cotiser alors que certains de nos retraités ne touchent que quelques centaines d'euros.,injustice social : aspa pour les étrangers
a2033,"a17,a17,a441,a441,a989,a989,a1154,a1154,a1444,a1444,a1520,a1520,a1663,a1663,a1673,a1673,a1676,a1676,a1689,a1689,a1878,a1878,a2033,a2033,a2054,a2054,a2264,a2264,a2380,a2380,a2589,a2589,a2614,a2614,a2880,a2880,a3183,a3183,a3571,a3571,a3778,a3778,a3957,a3957,a3965,a3965,a3986,a3986,a4152,a4152,a4292,a4292,a4323,a4323,a4483,a4483",les différences de régime de sécurité sociale,"['salarié', 'sécurité sociale']",1,"mettre un seul régime de sécurité sociale que ce soit pour les salariés, entrepreneurs, professionnels….",les différences de régime de sécurité sociale
a2034,"a70,a70,a431,a431,a452,a452,a487,a487,a529,a529,a571,a571,a654,a654,a1271,a1271,a1809,a1809,a1940,a1940,a2007,a2007,a2034,a2034,a2060,a2060,a2083,a2083,a2205,a2205,a2387,a2387,a2508,a2508,a2815,a2815,a2816,a2816,a2857,a2857,a2896,a2896,a2971,a2971,a3034,a3034,a3179,a3179,a3250,a3250,a3361,a3361,a3372,a3372,a3528,a3528,a3550,a3550,a3728,a3728,a3893,a3893,a4106,a4106,a4299,a4299,a4378,a4378,a4443,a4443",scolarité en primaire,"['commune', 'proximité']",1,"favoriser la proximité de l'établissement par rapport au lieu de résidence des parents, au lieu de se référer uniquement à l'appartenance à une commune",scolarité en primaire
a2035,"a2035,a2035,a3968,a3968,a4084,a4084,a4303,a4303",limiter les parlementaires,"['parlementaire', 'département', 'député', 'sénateur']",1,"limiter le nombre de député et de sénateurs.
maxi 2 députés ou sénateurs par département",limiter les parlementaires
a2036,"a195,a195,a228,a228,a398,a398,a853,a853,a963,a963,a1012,a1012,a1164,a1164,a1271,a1271,a1342,a1342,a1367,a1367,a2036,a2036,a2186,a2186,a2554,a2554,a2626,a2626,a2974,a2974,a3111,a3111,a3232,a3232,a3249,a3249,a3353,a3353,a3448,a3448,a3451,a3451,a3483,a3483,a3678,a3678,a3715,a3715,a3852,a3852,a4116,a4116",la fracture numérique rurale,['jeune'],1,promouvoir le cesu auprès des jeunes étudiants,la fracture numérique rurale
a2037,"a6,a6,a955,a955,a1319,a1319,a1957,a1957,a2037,a2037,a2085,a2085,a2309,a2309,a2464,a2464,a3068,a3068,a3404,a3404",fioul lourd,"['taxe', 'mise en place']",1,"mise en place d'une taxe type fioul lourd (croisière, cargot...) à l'exception des petits pêcheurs",fioul lourd
a2038,"a142,a142,a143,a143,a508,a508,a1550,a1550,a1613,a1613,a2038,a2038,a2134,a2134,a2167,a2167,a2254,a2254,a2400,a2400,a3287,a3287,a3497,a3497,a3859,a3859,a3925,a3925,a4041,a4041,a4193,a4193,a4462,a4462",baisse du pouvoir d'achat,"['baisse de le pouvoir', 'contrôle', ""baisse de le pouvoir d' achat"", 'baisse']",1,revenir aux anciennes directives du contrôle technique,baisse du pouvoir d'achat
a2039,"a99,a99,a307,a307,a351,a351,a377,a377,a629,a629,a1031,a1031,a1185,a1185,a1541,a1541,a1555,a1555,a2039,a2039,a2124,a2124,a2952,a2952,a3210,a3210,a3288,a3288,a3354,a3354,a3418,a3418,a3476,a3476,a3601,a3601,a3771,a3771,a4141,a4141,a4249,a4249,a4528,a4528",retraite,"['retraite', 'cumul', 'mandat', 'interdiction']",1,- interdiction réelle et effective du cumul des mandats et du cumul des retraites des dits mandats sauf le dernier exercé.,retraite
a2040,"a84,a84,a199,a199,a217,a217,a247,a247,a360,a360,a494,a494,a556,a556,a735,a735,a757,a757,a907,a907,a928,a928,a943,a943,a1042,a1042,a1149,a1149,a1549,a1549,a1931,a1931,a2040,a2040,a2692,a2692,a2946,a2946,a3022,a3022,a3086,a3086,a3120,a3120,a3340,a3340,a3439,a3439,a3674,a3674,a3690,a3690,a3719,a3719,a4000,a4000,a4023,a4023,a4117,a4117,a4387,a4387",justice,"['justice', 'gilets jaunes', 'amnistie']",1,amnistie pour tous les gilets jaunes n'ayant commis aucun délit de droit commun,justice
a2041,"a73,a73,a168,a168,a625,a625,a636,a636,a656,a656,a1298,a1298,a1358,a1358,a2041,a2041,a2095,a2095,a2118,a2118,a2799,a2799,a2917,a2917,a2998,a2998,a3193,a3193,a3732,a3732,a3804,a3804,a3820,a3820,a3838,a3838,a4205,a4205,a4529,a4529",la modification intentionnelle du climat et de la météo,"['gestion', 'loi', 'co 2']",1,"créer une loi interdisant la géo-ingénierie: gestion du rayonnement solaire, capture et stockage du co2, propagation d'ondes électromagnétiques dans l'atmosphère.",la modification intentionnelle du climat et de la météo
a2042,,democratie,"['mise en place', 'vote obligatoire', ""référendum d' initiative citoyenne"", 'cumul', 'mandat', 'diminution', 'initiative', 'initiative citoyenne', 'référendum', 'vote blanc', 'vote']",1,"pour le  référendum d’initiative citoyenne 
législatif ,abrogatif ,constituant,revocatoir
le vote obligatoire,mais avec mise en place du vote electronique.
reconaissance du vote blanc 
proportrionel réel
diminution du nombre de deputes et senateurs
non cumul des mandats dans le temps",democratie
a2043,"a70,a70,a93,a93,a173,a173,a827,a827,a972,a972,a1200,a1200,a1271,a1271,a1393,a1393,a2043,a2043,a2060,a2060,a2083,a2083,a2479,a2479,a2816,a2816,a3041,a3041,a3179,a3179,a3508,a3508,a4103,a4103",impôts locaux,"['service', 'communautés de communes', 'commune', 'impôt', 'communauté']",1,"communautés de communes 
supprimer les communautés de communes qui font exploser les impôts locaux et sont en doublon avec les communes 
les communes peuvent très bien  s’entendre pour mutualiser des services  (ex poubelles) sans cette structure couteuse",impôts locaux
a2044,"a21,a21,a22,a22,a53,a53,a837,a837,a985,a985,a1152,a1152,a1225,a1225,a1263,a1263,a1557,a1557,a1689,a1689,a1719,a1719,a1763,a1763,a1765,a1765,a1861,a1861,a2044,a2044,a2067,a2067,a2175,a2175,a2221,a2221,a2267,a2267,a2380,a2380,a2644,a2644,a2719,a2719,a3938,a3938,a4483,a4483",taxation des ia,"['taxation', 'salarié', 'chômage', 'solidarité']",1,"de taxer les ia au mm titre qu'un salarié, maladie, vieillesse et chômage, une forme de solidarité entre ""humain""",taxation des ia
a2045,"a54,a54,a146,a146,a158,a158,a182,a182,a521,a521,a658,a658,a981,a981,a1000,a1000,a1216,a1216,a1398,a1398,a1551,a1551,a1788,a1788,a1836,a1836,a1963,a1963,a1988,a1988,a1995,a1995,a2017,a2017,a2020,a2020,a2045,a2045,a2443,a2443,a2446,a2446,a2489,a2489,a2967,a2967,a2973,a2973,a3244,a3244,a3360,a3360,a3702,a3702,a3833,a3833,a3873,a3873,a3924,a3924,a4206,a4206,a4272,a4272,a4275,a4275,a4298,a4298",transition écologique,"['transition', 'obligation', 'transition écologique']",1,obligation des fabricants de bannir le plastique et réduire fortement leurs emballage d'ici 5 ans.,transition écologique
a2046,"a3,a3,a62,a62,a104,a104,a557,a557,a686,a686,a737,a737,a1062,a1062,a1301,a1301,a1334,a1334,a1532,a1532,a1690,a1690,a2046,a2046,a2235,a2235,a2281,a2281,a2297,a2297,a2638,a2638,a2687,a2687,a2838,a2838,a2892,a2892,a2983,a2983,a3420,a3420,a3474,a3474,a3512,a3512,a3569,a3569,a3919,a3919,a4073,a4073,a4223,a4223,a4487,a4487",moyens de production,"['société', 'statut']",1,modifier le statut des sociétés et les transformer en scop ou scic,moyens de production
a2047,"a99,a99,a307,a307,a1541,a1541,a2047,a2047,a2952,a2952,a3210,a3210,a3601,a3601,a4249,a4249",retraite des elus,"['retraite', 'cumul', 'salaire']",1,interdire le cumul d'une retraite et d'un salaire de la fonction publique,retraite des elus
a2048,"a230,a230,a285,a285,a304,a304,a505,a505,a513,a513,a613,a613,a668,a668,a1029,a1029,a1090,a1090,a1144,a1144,a1177,a1177,a1250,a1250,a1390,a1390,a1493,a1493,a1526,a1526,a1660,a1660,a1938,a1938,a2048,a2048,a2279,a2279,a2352,a2352,a2444,a2444,a2544,a2544,a2750,a2750,a2817,a2817,a2923,a2923,a2980,a2980,a3039,a3039,a3142,a3142,a3245,a3245,a3286,a3286,a3348,a3348,a3560,a3560,a3773,a3773,a3965,a3965,a4032,a4032,a4185,a4185,a4241,a4241,a4284,a4284,a4388,a4388",droit sociaux,['pension'],1,maintenir la pension de reversion dans ses modalites actuelles,droit sociaux
a2049,"a1231,a1231,a1776,a1776,a2049,a2049,a2600,a2600,a2702,a2702,a2956,a2956,a3156,a3156,a4229,a4229",salaire deputes,"['smic', 'salaire']",1,le smic,salaire deputes
a2050,"a480,a480,a817,a817,a1463,a1463,a1808,a1808,a2050,a2050,a2109,a2109,a2327,a2327,a3224,a3224,a3403,a3403,a4309,a4309","fiscalité des élus, journalistes,hauts fonctionnaires, etc.","['hauts fonctionnaires', 'fiscalité', 'journaliste', 'privilège', 'élu']",1,"fin des privilèges indus qui crée une « caste fiscale » supérieure : hauts fonctionnaires, élus, journalistes.","fiscalité des élus, journalistes,hauts fonctionnaires, etc."
a2051,"a1084,a1084,a1146,a1146,a1510,a1510,a1566,a1566,a1637,a1637,a1692,a1692,a1837,a1837,a2051,a2051,a2250,a2250,a2251,a2251,a2335,a2335,a2425,a2425,a2460,a2460,a2780,a2780,a2873,a2873,a2955,a2955,a2993,a2993,a3028,a3028,a3030,a3030,a3218,a3218,a3388,a3388,a3451,a3451,a3553,a3553,a3685,a3685,a3821,a3821,a3841,a3841,a4047,a4047,a4057,a4057,a4081,a4081",contraception,"['pollution', 'nature', 'écologie']",1,la contraception chimique (pilule) ou mécanique (stérilet) n’est pas naturelle. la pilule est une des causes principales de la pollution aux hormones des cours d’eau et de la nature. elle doit donc être interdite comme ennemie de l’écologie.,contraception
a2052,"a332,a332,a1169,a1169,a1411,a1411,a1689,a1689,a1803,a1803,a2052,a2052,a2568,a2568,a3062,a3062,a3201,a3201,a3434,a3434,a3803,a3803,a4222,a4222,a4483,a4483",pouvoir d'achat,"[""pouvoir d' achat"", 'pouvoir', 'salarié', 'heures supplémentaires', 'heure']",1,"revenir sur les 35 h, repasser à 39 h ce qui ferait 4 h de plus par semaine et ces 4 h les défiscaliser et désocialiser ce qui ferait augmenter le pouvoir d'achat de tous les salariés et non pas que des salariés qui font des heures supplémentaires",pouvoir d'achat
a2053,"a303,a303,a458,a458,a980,a980,a1306,a1306,a1815,a1815,a2053,a2053,a2442,a2442,a2570,a2570,a2601,a2601,a3378,a3378,a3522,a3522,a3664,a3664,a3749,a3749,a4065,a4065,a4292,a4292,a4375,a4375",homme femme vie de l'embryon,"['droit', 'inscription', 'personne', 'constitution']",1,inscription dans la constitution de ce droit : l’embryon est une personne et sa vie doit être protégée à partir de la conception naturelle entre un homme et une femme.,homme femme vie de l'embryon
a2054,"a17,a17,a43,a43,a441,a441,a611,a611,a695,a695,a846,a846,a989,a989,a1005,a1005,a1154,a1154,a1217,a1217,a1444,a1444,a1520,a1520,a1663,a1663,a1673,a1673,a1717,a1717,a2033,a2033,a2054,a2054,a2163,a2163,a2380,a2380,a2386,a2386,a2565,a2565,a2589,a2589,a2614,a2614,a3183,a3183,a3270,a3270,a3571,a3571,a3957,a3957,a3965,a3965,a3986,a3986,a4152,a4152,a4292,a4292,a4323,a4323,a4417,a4417",sécurité sociale frais médicaux,"['frais', 'sécurité sociale']",1,"tous les dispositifs contraceptifs ou abortifs ne doivent plus être pris en charge par la collectivité, ils doivent donc être déremboursés.",sécurité sociale frais médicaux
a2055,"a1460,a1460,a1645,a1645,a1957,a1957,a2055,a2055,a3458,a3458,a4417,a4417",vie chère,"['carburant', 'produit', 'salaire']",1,"1- prix bloquer sur les produits de 1er nécessités, ainsi que les carburants. je pense pas que augmenter les salaires pour aller acheter un kg de viande avec une brouette, change quelque chose.",vie chère
a2056,"a552,a552,a624,a624,a767,a767,a2056,a2056,a4016,a4016",pouvoir d'achat,"['tva sur les produits', 'produits de première nécessité', 'produit', 'tva']",1,diminuer la tva sur les produits de première nécessité.,pouvoir d'achat
a2057,"a4,a4,a172,a172,a231,a231,a244,a244,a279,a279,a362,a362,a409,a409,a501,a501,a753,a753,a889,a889,a993,a993,a1270,a1270,a1901,a1901,a1949,a1949,a2057,a2057,a2130,a2130,a2323,a2323,a2453,a2453,a2563,a2563,a2676,a2676,a2690,a2690,a2877,a2877,a2883,a2883,a3153,a3153,a3295,a3295,a3303,a3303,a3453,a3453,a4094,a4094",l'argent trop cher,['argent'],1,porter des chaussures en carton,l'argent trop cher
a2058,"a63,a63,a393,a393,a460,a460,a917,a917,a932,a932,a1230,a1230,a1523,a1523,a2058,a2058,a3350,a3350,a3972,a3972,a4315,a4315,a4338,a4338",retraites,"['indexer les retraites', ""retraites sur l' inflation"", 'retraite', 'inflation']",1,indexer les retraites sur l'inflation.,retraites
a2059,"a902,a902,a3376,a3376,a3486,a3486,a3738,a3738,a4253,a4253",baise du pouvoir d'achat,"['pension', 'retraite', 'inflation', 'salaire', ""pouvoir d' achat"", 'perte', 'consommation', 'indexation', 'public', '1500 €', 'smic', 'privé']",1,"1-l’indexation obligatoire sur l’inflation, des salaires (du privé et du public), des retraites, des minimas sociaux, des pensions diverses, afin d’éviter la perte de pouvoir d’achat.
2-augmenter le smic à 1500€ net, afin de relancer la consommation.",baise du pouvoir d'achat
a2060,"a70,a70,a173,a173,a487,a487,a529,a529,a1200,a1200,a1271,a1271,a1393,a1393,a1809,a1809,a2034,a2034,a2043,a2043,a2060,a2060,a3041,a3041,a3179,a3179,a3508,a3508,a3728,a3728,a4103,a4103",l'orgaisation démocratique,"['proximité', 'citoyen', 'pouvoir', 'département', 'communauté', 'commune', 'communautés de communes']",1,"-oui, il faut supprimer les communautés de communes trop importantes, ces mastodontes manquent d’humanité et de proximité avec les citoyens.
-supprimer également l’échelon régional pour la même raison, redonner du pouvoir aux départements et aux communes",l'orgaisation démocratique
a2061,"a306,a306,a871,a871,a2061,a2061,a2388,a2388,a2945,a2945,a3457,a3457,a3762,a3762,a4100,a4100",pouvoir d'achat des handicapés,"['partie', 'etat', ""pouvoir d' achat"", 'handicapé', 'personne', 'aide']",1,aides physiques ex: aide meénagère car si on ne rentre pas dans les cases de l'etat en tant qu'handicapé on a pas droit a des aides et celle d'une aide menagere pour aider la personne ne fait pas partie de l'aide a ces personnes là,pouvoir d'achat des handicapés
a2062,"a111,a111,a708,a708,a902,a902,a983,a983,a1537,a1537,a1746,a1746,a1811,a1811,a2062,a2062,a2500,a2500,a2597,a2597,a2660,a2660,a2755,a2755,a3014,a3014,a3048,a3048,a3075,a3075,a3478,a3478,a3486,a3486,a3625,a3625,a3718,a3718",la vente des centrales hydroliques,"['énergie', 'contrôle', 'vente', 'privé']",1,"-il faut conserver le monopole de l’état sur les centrales hydrauliques en ne les vendant pas au privé, garder le contrôle de de la production d'énergie en général.",la vente des centrales hydroliques
a2063,"a4065,a4065",pouvoir d'achat en baisse,"[""pouvoir d' achat"", 'euro', 'retraite', 'personne', 'salaire']",1,augmenter les salaires et retraites (pour tout ceux qui sont au dessous de  2000 euros par personne),pouvoir d'achat en baisse
a2064,"a120,a120,a571,a571,a619,a619,a771,a771,a790,a790,a914,a914,a1028,a1028,a1067,a1067,a1167,a1167,a1355,a1355,a1460,a1460,a1645,a1645,a1957,a1957,a2064,a2064,a2291,a2291,a2339,a2339,a2412,a2412,a3131,a3131,a3458,a3458,a3620,a3620,a4013,a4013,a4043,a4043,a4417,a4417",taxe carbone,"['bateaux', 'carburant', 'avion']",1,"taxer le carburant utilisé par les yachts, les bateaux de croisières ainsi que pour les jets et autres avions privés",taxe carbone
a2065,"a356,a356,a1377,a1377,a1430,a1430,a1617,a1617,a1741,a1741,a1746,a1746,a1747,a1747,a1837,a1837,a1840,a1840,a2065,a2065,a2248,a2248,a2635,a2635,a2781,a2781,a2783,a2783,a3054,a3054,a3206,a3206,a3515,a3515,a3566,a3566,a3751,a3751,a4129,a4129",soin des animaux,"['animaux', 'baisse']",1,"demander la baisse du taux de tva pour les médicaments, visites,soins chez les vétérinaires",soin des animaux
a2066,"a400,a400,a1655,a1655,a1804,a1804,a2066,a2066,a2311,a2311,a3616,a3616,a3661,a3661,a3676,a3676,a4502,a4502,a4522,a4522",islamisation,"['immigration', 'islamisation', 'aide']",1,stopper toutes les aides au culte musulman et stopper l immigration musulmane,islamisation
